brand,name,price,rating,product_type,quantity_sold,recommendation
nyx,Extra Creamy Round Lipstick,0.0,2.9,lipstick,5,no
nyx,Matte Lipstick,6.0,4.5,lipstick,9,yes
nyx,Pro Lip Cream Palette,12.0,1.0,lipstick,2,no
nyx,Full Throttle Lipstick,7.0,4.3,lipstick,10,yes
nyx,Plush Gel Lipstick,7.0,1.9,lipstick,8,no
nyx,Velvet Matte Lipstick,7.0,4.6,lipstick,2,no
nyx,Turnt Up! Lipstick,6.5,1.0,lipstick,5,no
nyx,Pin-Up Pout Lipstick,8.0,3.2,lipstick,7,no
nyx,Super Cliquey Matte Lipstick,9.0,4.0,lipstick,8,yes
nyx,Powder Puff Lippie Powder Lip Cream,8.5,2.0,lipstick,1,no
nyx,Lip Lustre Glossy Lip Tint,7.0,1.8,lipstick,6,no
nyx,Cosmic Metals Lip Cream,7.5,1.3,lipstick,1,no
nyx,Epic Ink Lip Dye,7.0,2.3,lipstick,2,no
nyx,Strictly Vinyl Lip Gloss,8.0,3.2,lipstick,1,no
nyx,Duo Chromatic Lip Gloss,8.0,1.5,lipstick,5,no
nyx,Slip Tease Full Color Lip Oil,7.0,2.5,lipstick,10,no
nyx,Liquid Suede Metallic Matte,7.5,1.0,lipstick,9,no
nyx,Liquid Suede Cream Lipstick,7.0,4.3,lipstick,6,yes
nyx,Lip Lingerie,7.0,1.5,lipstick,1,no
nyx,Soft Matte Lip Cream,6.5,2.1,lipstick,1,no
nyx,Soft Matte Metallic Lip Cream,7.0,1.1,lipstick,2,no
fenty,MATTEMOISELLE - Plush Matte Lipstick,18.0,2.7,lipstick,9,no
fenty,COSMIC GLOSS - Lip Glitter,19.0,4.4,lipstick,3,no
clinique,Chubby&trade; Plump & Shine Liquid Lip Plumping Gloss,17.5,2.6,lipstick,1,no
clinique,Almost Lipstick,17.5,1.7,lipstick,5,no
clinique,Butter Shine&trade; Lipstick,8.5,4.0,lipstick,7,yes
clinique,High Impact&trade; Lip Colour,17.5,4.2,lipstick,6,yes
clinique,Chubby Stick Intense&trade; Moisturizing Lip Colour Balm,17.0,1.7,lipstick,1,no
clinique,Long Last Soft Matte Lipstick,17.5,4.1,lipstick,5,no
clinique,Long Last Lipstick,17.0,4.8,lipstick,5,no
clinique,Clinique Pop Liquid™ Matte Lip Colour + Primer,18.5,1.7,lipstick,6,no
clinique,Chubby Stick Baby Tint&trade; Moisturizing Lip Colour Balm,17.5,4.1,lipstick,3,no
clinique,Clinique + Jonathan Adler: Pop Lip Colour + Primer,15.4,3.8,lipstick,5,no
clinique,Different Lipstick,17.5,2.9,lipstick,7,no
clinique,Clinique Pop™ Lacquer Lip Colour + Primer  ,18.5,1.2,lipstick,5,no
clinique,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,18.5,1.3,lipstick,5,no
clinique,Chubby Stick&trade; Moisturizing Lip Colour Balm,17.5,4.4,lipstick,5,no
clinique,Clinique Pop™ Matte Lip Colour + Primer,18.5,5.0,lipstick,10,yes
clinique,Clinique Pop&trade; Lip Colour + Primer,18.5,3.7,lipstick,10,no
clinique,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,19.5,2.8,lipstick,3,no
dior,Dior Addict Lip Maximizer,25.0,3.6,lipstick,1,no
dior,Dior Addict Ultra-Gloss,24.0,3.4,lipstick,5,no
dior,DIORIFIC MATTE FLUID - Christmas Look 2017 Limited Edition,27.5,2.5,lipstick,9,no
dior,DIORIFIC KHÔL,29.5,1.3,lipstick,1,no
dior,Diorific,29.5,4.3,lipstick,3,no
dior,Dior Addict Lipstick - Limited Edition,27.5,2.5,lipstick,4,no
dior,Dior Addict Lipstick,27.5,4.3,lipstick,1,no
dior,DIOR ADDICT LACQUER STICK,27.5,2.0,lipstick,1,no
dior,DIOR ADDICT LIP TATTOO,25.0,1.0,lipstick,8,no
dior,ROUGE DIOR COLLECTION COUTURE - Christmas Look 2017 Limited Edition,29.5,1.6,lipstick,2,no
dior,Dior Holiday Couture Collection,77.0,2.9,lipstick,8,no
dior,ROUGE DIOR - Fall 2017 Limited Edition,27.5,4.8,lipstick,7,yes
dior,Rouge Dior,27.5,1.4,lipstick,10,no
dior,Rouge Dior Double Rouge,27.5,4.4,lipstick,10,yes
dior,Rouge Dior Liquid,26.5,3.1,lipstick,2,no
iman,Luxury Moisturizing Lipstick IMAN Nude,,4.3,lipstick,6,yes
benefit,hydra-smooth lip color,23.0,2.2,lipstick,6,no
benefit,BIG sexy lipstick set,38.0,4.4,lipstick,3,no
benefit,ultra plush lip gloss,19.0,4.1,lipstick,2,no
benefit,hoola ultra plush,21.0,1.9,lipstick,1,no
benefit,CORALista ultra plush,21.0,1.5,lipstick,6,no
benefit,rockateur ultra plush,21.0,4.5,lipstick,5,no
benefit,hervana ultra plush,21.0,4.9,lipstick,9,yes
benefit,dandelion ultra plush,21.0,1.1,lipstick,1,no
benefit,sugarbomb ultra plush,21.0,3.9,lipstick,7,no
benefit,lollibalm,23.0,4.6,lipstick,5,no
benefit,chachabalm,23.0,4.4,lipstick,5,no
benefit,posiebalm,23.0,4.9,lipstick,2,no
benefit,benebalm,23.0,4.0,lipstick,3,no
smashbox,BE LEGENDARY LONG-WEAR LIP LACQUER,24.0,2.8,lipstick,7,no
smashbox,Always Sharp Lip Liner,21.0,2.2,lipstick,6,no
smashbox,Insta-Matte Lipstick Transformer,24.0,2.3,lipstick,2,no
smashbox,BE LEGENDARY LIPSTICK × FOSTER SISTERS,21.0,3.9,lipstick,6,no
smashbox,Be Legendary Lipstick,21.0,4.0,lipstick,2,no
smashbox,ALWAYS ON LIQUID LIPSTICK,24.0,1.8,lipstick,2,no
anna sui,Anna Sui Lip Colour Stain,26.0,4.5,lipstick,2,no
revlon,Revlon Colorstay Moisture Stain,12.99,4.0,lipstick,3,no
revlon,Revlon ColorBurst Balm Stain,11.49,4.0,lipstick,2,no
wet n wild,Wet n Wild Mega Slicks Lip Balm Stain,3.99,4.2,lipstick,4,no
covergirl,CoverGirl Outlast Longwear Lipstick,10.99,3.9,lipstick,9,no
covergirl,CoverGirl Outlast Lipcolor Moisturizing Clear Topcoat (500),12.99,3.3,lipstick,6,no
butter london,butter LONDON Moisture Matte Lipstick,28.96,2.9,lipstick,1,no
l'oreal,L'Oreal Paris Colour Riche Le Matte & La Lacque Lip Colour,11.49,3.2,lipstick,8,no
covergirl,CoverGirl Colorlicious Lipstick,10.49,1.6,lipstick,7,no
covergirl,CoverGirl Outlast Lipcolor,12.99,5.0,lipstick,10,yes
mineral fusion,Mineral Fusion Sheer Moisture Lip Tint,12.0,1.8,lipstick,3,no
dr. hauschka,Dr. Hauschka Limited Edition Lipstick Novum,27.0,5.0,lipstick,1,no
marcelle,Marcelle Rouge Xpression Lipstick,11.99,1.4,lipstick,5,no
maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,1.6,lipstick,4,no
revlon,Revlon Ultra HD Lip Lacquer,10.99,5.0,lipstick,10,yes
nyx,NYX Jumbo Lip Pencil ,5.99,4.0,lipstick,8,yes
cargo cosmetics,Cargo Cosmetics ColorStick,32.0,4.0,lipstick,1,no
revlon,Revlon ColorBurst Lacquer Balm,11.49,2.8,lipstick,10,no
cargo cosmetics,Cargo Cosmetics Essential Lip Color,24.0,4.8,lipstick,1,no
l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Pure Reds,10.99,5.0,lipstick,4,no
nyx,NYX Extra Creamy Round Lipstick,6.99,4.0,lipstick,8,yes
maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,3.0,lipstick,5,no
dalish,DaLish Lipstick Matte Collection,22.0,3.8,lipstick,2,no
e.l.f.,e.l.f. Gotta Glow Lip Tint ,7.99,4.5,lipstick,6,yes
maybelline,Maybelline Lip Studio Color Blur ,11.99,3.1,lipstick,5,no
l'oreal,L'Oreal Color Riche Extraordinaire Lip Color,13.96,4.0,lipstick,2,no
almay,Almay Smart Shade Butter Kiss Lipstick,8.99,1.1,lipstick,3,no
wet n wild,Wet n Wild Silk Finish Lipstick,1.99,5.0,lipstick,9,yes
l'oreal,L'Oreal Paris Colour Riche Crystal Shine,10.99,5.0,lipstick,7,yes
dr. hauschka,Dr. Hauschka Lipstick ,34.0,4.9,lipstick,7,yes
revlon,Revlon Ultra HD Matte Lipcolor,10.99,5.0,lipstick,6,yes
l'oreal,L'Oreal Infallible Lipstick ,13.99,5.0,lipstick,8,yes
revlon,Revlon ColorStay Ultimate Suede Lipstick,14.49,3.3,lipstick,4,no
revlon,Revlon Ultra HD Lipstick,10.99,4.2,lipstick,8,yes
l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Lip Colour ,10.99,4.7,lipstick,4,no
maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,4.8,lipstick,8,yes
maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,5.0,lipstick,9,yes
pacifica,Pacifica Devocean Natural Lipstick Deeply Devoted Creamy Color,21.0,4.3,lipstick,3,no
burt's bees,Burt's Bees Lipstick ,9.99,3.7,lipstick,3,no
maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,5.0,lipstick,2,no
l'oreal,L'Oreal Paris Colour Riche Lipstick,10.99,4.6,lipstick,10,yes
revlon,Revlon Matte Lipstick,11.79,4.5,lipstick,3,no
revlon,Revlon ColorStay Ultimate Liquid Lipstick,14.49,4.1,lipstick,3,no
maybelline,Maybelline Color Sensational Lipcolour,9.99,4.2,lipstick,5,no
nyx,NYX Soft Matte Lip Cream,8.99,4.5,lipstick,5,no
burt's bees,Burt's Bees Lip Crayon,9.99,4.5,lipstick,2,no
e.l.f.,e.l.f. Studio Matte Lip Color,4.99,4.3,lipstick,10,yes
revlon,Revlon Super Lustrous Lipstick,11.49,4.9,lipstick,6,yes
milani,Milani Color Statement Moisture Matte Lipstick,6.99,4.7,lipstick,5,no
milani,Milani Color Statement Lipstick,6.99,4.4,lipstick,6,yes
revlon,Revlon ColorBurst Matte Balm ,11.49,4.3,lipstick,1,no
e.l.f.,e.l.f. Studio Moisturizing Lipstick,4.99,4.1,lipstick,5,no
pure anada,Pure Anada Petal Perfect Lipstick,14.0,4.3,lipstick,9,yes
colourpop,Lippie Pencil,5.0,2.2,lip_liner,10,no
c'est moi,Luminary Lip Crayon,0.0,4.6,lip_liner,2,no
nyx,#LOTD Lip Of The Day Liquid Lip Liner,7.0,4.9,lip_liner,1,no
nyx,Slide On Lip Pencil,8.0,1.7,lip_liner,10,no
nyx,Retractable Lip Liner,5.0,2.8,lip_liner,9,no
nyx,Suede Matte Lip Liner,4.0,1.0,lip_liner,10,no
nyx,Slim Lip Pencil,4.0,3.4,lip_liner,9,no
nyx,Jumbo Lip Pencil,4.5,3.4,lip_liner,9,no
clinique,Quickliner&trade; For Lips,17.5,2.0,lip_liner,6,no
clinique, Quickliner&trade; For Lips Intense,17.5,3.2,lip_liner,8,no
nyx,NYX Ombre Lip Duo,15.99,1.9,lip_liner,1,no
marcelle,Marcelle Forever Sharp Waterproof Lip Liner,11.99,1.6,lip_liner,10,no
nyx,NYX Ombre Lip Duo ,15.99,3.6,lip_liner,4,no
covergirl,CoverGirl Lip Perfection Lipliner ,9.99,2.3,lip_liner,1,no
marcelle,Marcelle Waterproof Lip Definition Lip Liner,10.99,3.4,lip_liner,8,no
cargo cosmetics,Cargo Cosmetics Reverse Lip Liner,19.0,5.0,lip_liner,1,no
marcelle,Marcelle 2 in 1 Retractable Plumping Lip Liner ,10.99,3.0,lip_liner,3,no
nyx,NYX Lip Primer,9.99,5.0,lip_liner,4,no
,Bonne Bell Lip Liner,4.99,4.5,lip_liner,8,yes
l'oreal,L'Oreal Paris Colour Riche Lip Liner,11.29,2.7,lip_liner,6,no
annabelle,Annabelle Stay Sharp Waterproof Lipliner,9.99,4.9,lip_liner,10,yes
maybelline,Maybelline Color Sensational Lipliner,8.29,3.5,lip_liner,7,no
l'oreal,L'Oreal Paris Infallible Never Fail Lip Liner,11.99,4.2,lip_liner,8,yes
nyx,NYX Slim Lip Pencil ,4.99,5.0,lip_liner,2,no
e.l.f.,e.l.f. Studio Lip Primer & Plumper,4.99,3.7,lip_liner,10,no
revlon,Revlon ColorStay Lip Liner,11.49,5.0,lip_liner,8,yes
milani,Milani Color Statement Lipliner,3.99,4.7,lip_liner,3,no
sante,Sante Lip Duo Contour and Gloss Pencil,20.49,4.4,lip_liner,7,yes
pacifica,Pacifica Magical Multi-Pencil Prime & Line,16.0,1.6,lip_liner,3,no
marienatie,Perfect Lash Mascara,0.0,2.9,mascara,7,no
lotus cosmetics usa,Mascara,0.0,3.7,mascara,2,no
green people,Volumising Mascara,0.0,2.6,mascara,10,no
c'est moi,Muse Mascara,0.0,4.9,mascara,6,yes
nyx,Fly With Me Mascara,9.0,3.9,mascara,3,no
nyx,Propel My Eyes Mascara,9.0,3.6,mascara,3,no
nyx,Proof It! Waterproof Mascara Top Coat,7.0,4.0,mascara,9,yes
nyx,Big & Loud Lash Primer,7.0,4.8,mascara,7,yes
nyx,Double Stacked Mascara,15.0,4.6,mascara,5,no
nyx,Doll Eye Mascara,9.5,3.9,mascara,10,no
nyx,The Skinny Mascara,7.0,4.0,mascara,7,yes
nyx,Worth the Hype Volumizing & Lengthening Mascara,8.0,1.6,mascara,9,no
nyx,Boudoir Mascara Collection,6.0,1.4,mascara,1,no
nyx,Color Mascara,7.0,3.3,mascara,7,no
nyx,Super Luscious Mascara,7.0,1.1,mascara,6,no
dior,Diorshow Iconic,25.5,2.9,mascara,10,no
dior,Diorshow Iconic Overcurl,25.5,1.8,mascara,9,no
dior,Dior Addict It-Lash,25.5,2.4,mascara,1,no
dior,Diorshow New Look,25.5,4.1,mascara,4,no
dior,Diorshow Black Out,25.5,4.8,mascara,9,yes
dior,DIORSHOW,25.5,1.3,mascara,4,no
dior,DIORSHOW PUMP'N'VOLUME,25.5,3.1,mascara,10,no
dior,Diorshow Maximizer 3D,25.5,4.5,mascara,3,no
iman,Volumize Mascara Black Ink,,1.3,mascara,9,no
iman,Perfect Mascara Black,,4.3,mascara,2,no
iman,Amplify Mascara Black Ink,,2.4,mascara,4,no
benefit,BADgal waterproof mascara,26.0,2.3,mascara,6,no
benefit,they're real! lengthening mascara mini,16.0,4.9,mascara,2,no
benefit,BADgal lash volumizing mascara,26.0,1.8,mascara,8,no
benefit,roller lash curling mascara ,31.0,3.8,mascara,8,no
benefit,they're real! lengthening mascara ,31.0,4.3,mascara,1,no
benefit,they're real! tinted eyelash primer,31.0,1.2,mascara,3,no
smashbox,Hyperlash Mascara,23.0,3.7,mascara,10,no
smashbox,Full Exposure Waterproof Mascara,22.0,4.8,mascara,9,yes
smashbox,Full Exposure Mascara,22.0,1.5,mascara,5,no
smashbox,Indecent Exposure Mascara,22.0,4.6,mascara,6,yes
smashbox,X-Rated Mascara,22.0,3.4,mascara,4,no
smashbox,Photo Finish Lash Primer,22.0,3.5,mascara,10,no
mineral fusion,Mineral Fusion Lengthening Mascara,19.0,3.4,mascara,2,no
covergirl,CoverGirl Professional Mascara Curved Brush Very Black,6.99,3.5,mascara,8,no
covergirl,CoverGirl Professional Mascara Curved Brush Black Brown,6.99,2.2,mascara,6,no
l'oreal,L'Oreal Paris Voluminous Butterfly Midnight Black Mascara,13.49,4.7,mascara,5,no
zorah,Zorah Mascara Lengthing,27.0,4.8,mascara,9,yes
covergirl,CoverGirl LashBlast Fusion Water Resistant Mascara ,9.99,4.8,mascara,1,no
physicians formula,Physicians Formula Eye Booster Instant Lash Extension Kit in Ultra Black,19.99,4.6,mascara,5,no
l'oreal,L'Oreal Paris Voluminous Million Lashes Excess Mascara ,13.99,4.5,mascara,6,yes
covergirl,CoverGirl LastBlast Clump Crusher Water Resistant Mascara ,9.99,5.0,mascara,5,no
almay,Almay Intense i-Color Volumizing Mascara,10.99,4.3,mascara,6,yes
covergirl,CoverGirl LashBlast Full Lash Bloom Mascara Very Black (800),9.99,4.0,mascara,6,yes
covergirl,CoverGirl Professional Super Thick Lash Mascara Very Black,6.99,5.0,mascara,7,yes
maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,4.5,mascara,4,no
l'oreal,L'Oreal Paris Voluminous Butterfly Mascara ,13.49,4.7,mascara,8,yes
covergirl,CoverGirl Professional Waterproof Mascara Very Black,6.99,4.8,mascara,7,yes
physicians formula,Physicians Formula Organic Wear CC Curl + Care Mascara ,15.79,3.2,mascara,9,no
marcelle,Marcelle Ultimate Lash Mascara,10.99,4.5,mascara,7,yes
e.l.f.,e.l.f. Studio Lengthening & Volumizing Mascara,4.99,4.0,mascara,3,no
wet n wild,Wet n Wild Mega Protein Mascara,3.49,5.0,mascara,3,no
covergirl,CoverGirl Lashblast Volume Blasting Waterproof Mascara,9.99,5.0,mascara,8,yes
covergirl,CoverGirl LashBlast Fusion Mascara ,9.99,4.8,mascara,5,no
covergirl,CoverGirl Professional Natural Lash Mascara Clear,6.99,4.0,mascara,4,no
maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,4.4,mascara,8,yes
covergirl,CoverGirl LastBlast Clump Crusher Mascara ,9.99,4.5,mascara,6,yes
almay,Almay One Coat Get Up & Grow Mascara,10.99,4.3,mascara,2,no
maybelline,Maybelline Great Lash - Clear,7.79,3.8,mascara,4,no
physicians formula,Physicians Formula Organic Wear Jumbo Lash Mascara,15.79,3.1,mascara,4,no
dr. hauschka,Dr. Hauschka Mascara,33.0,4.3,mascara,6,yes
e.l.f.,e.l.f. Studio Waterproof Lengthening & Volumizing Mascara,4.99,4.8,mascara,6,yes
l'oreal,L'Oreal Paris Extra Volume Collagen Mascara,13.99,4.8,mascara,1,no
almay,Almay One Coat Thickening Mascara,10.99,4.1,mascara,8,yes
maybelline,Maybelline Great Lash Big Mascara,7.79,4.0,mascara,6,yes
e.l.f.,e.l.f. Studio Mineral Infused Mascara,4.99,4.3,mascara,3,no
,Earth Lab Raw Mascara,24.0,4.1,mascara,9,yes
maybelline,Maybelline Great Lash Mascara,7.79,4.2,mascara,2,no
l'oreal,L'Oreal Paris Double Extend Beauty Tubes,14.99,4.6,mascara,8,yes
l'oreal,L'Oreal Paris Telescopic Mascara,13.79,4.7,mascara,10,yes
suncoat,Suncoat Sugar-Based Mascara,16.49,3.4,mascara,3,no
pacifica,Pacifica Aquarian Gaze Water-Resistant Mascara,21.0,4.8,mascara,5,no
physicians formula,Physicians Formula Organic Wear 100% Natural Origin Mascara,15.79,4.0,mascara,6,yes
maybelline,Maybelline Volum' Express Colossal Mascara,9.79,4.5,mascara,10,yes
l'oreal,L'Oreal Paris Voluminous Volume Building Mascara,9.99,2.5,mascara,6,no
maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,4.0,mascara,4,no
maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,3.5,mascara,3,no
l'oreal,L'Oreal Paris Voluminous Million Lashes Mascara,13.29,4.6,mascara,4,no
maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,4.2,mascara,1,no
maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,4.0,mascara,4,no
maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,4.0,mascara,1,no
covergirl,CoverGirl Lashblast Volume Blasting Mascara ,9.99,4.8,mascara,1,no
pacifica,Pacifica Stellar Gaze Length & Strength Mineral Mascara,28.0,4.2,mascara,10,yes
physicians formula,Physicians Formula Organic Wear FakeOut Mascara,15.79,3.9,mascara,6,no
physicians formula,Physicians Formula Organic Wear Lash Boosting Mascara,15.79,3.7,mascara,5,no
,L' Oreal Paris Voluminous Mascara,9.99,4.5,mascara,4,no
pure anada,Pure Anada Natural Mascara,14.0,4.6,mascara,3,no
dior,"
                            Junon
                            ",20.0,4.1,nail_polish,1,no
dior,"
                            Matte
                            ",20.0,3.4,nail_polish,6,no
dior,"
                            Poison Metal
                            ",20.0,2.9,nail_polish,2,no
dior,"
                            Jungle Matte
                            ",20.0,3.6,nail_polish,8,no
dior,"
                            Miss Satin
                            ",20.0,3.2,nail_polish,10,no
dior,"
                            Mineral
                            ",20.0,3.4,nail_polish,5,no
dior,"
                            Sauvage
                            ",20.0,4.1,nail_polish,7,yes
dior,"
                            Diabolo
                            ",20.0,2.9,nail_polish,10,no
dior,"
                            Tease
                            ",20.0,1.2,nail_polish,2,no
dior,"
                            Precious Rocks
                            ",20.5,1.7,nail_polish,8,no
dior,"
                            Amethyst
                            ",20.5,2.8,nail_polish,2,no
dior,"
                            Emerald
                            ",20.5,3.9,nail_polish,4,no
dior,"
                            Grenat
                            ",0.0,3.4,nail_polish,1,no
dior,"
                            Ruby
                            ",20.5,3.6,nail_polish,5,no
moov,Moov Cosmetics St. Tropez Collection,14.99,2.9,nail_polish,9,no
anna sui,Anna Sui Nail Colour,15.0,3.5,nail_polish,1,no
l'oreal,L'Oreal Infallible Nail Polish in Always a Lady,10.99,2.3,nail_polish,9,no
moov,Moov Cosmetics Caribbean Wedding Collection,14.99,2.0,nail_polish,8,no
l'oreal,L'Oreal Infallible Nail Polish in Iconic Indigo ,10.99,2.9,nail_polish,6,no
l'oreal,L'Oreal Infallible Nail Polish in Ocean Infini,10.99,4.0,nail_polish,7,yes
misa,Misa Nail Laquer,9.39,5.0,nail_polish,3,no
l'oreal,L'Oreal Infallible Nail Polish in Petale Revival,10.99,5.0,nail_polish,1,no
salon perfect,Salon Perfect Nail Lacquer ,6.99,4.5,nail_polish,5,no
moov,Moov Cosmetics Home Grown Canuck Collection,14.99,3.0,nail_polish,2,no
l'oreal,L'Oreal Infallible Nail Polish in Irresistible Bonbon,10.99,2.7,nail_polish,5,no
orly,Orly EPIX Flexible Sealcoat,13.49,5.0,nail_polish,8,yes
orly,Orly Nail Lacquer,8.0,1.2,nail_polish,9,no
orly,Orly EPIX Flexible Color ,13.49,3.0,nail_polish,2,no
orly,Orly Nail Lacquer ,8.0,3.0,nail_polish,3,no
wet n wild,Wet n Wild Wild Shine Nail Colour ,1.99,5.0,nail_polish,3,no
maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,3.0,nail_polish,1,no
maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,4.0,nail_polish,8,yes
pacifica,Pacifica 7 Free Nail Polish Set - Blue,21.5,5.0,nail_polish,6,yes
l'oreal,L'Oreal Colour Riche Gold Dust Nail Colour,7.79,1.6,nail_polish,8,no
l'oreal,L'Oreal Extraordinaire Gel Lacque Nail Colour,8.99,1.1,nail_polish,9,no
pacifica,7 Free Nail Polish Set - Red,21.5,5.0,nail_polish,5,no
china glaze,China Glaze Nail Lacquer ,8.0,4.7,nail_polish,3,no
essie,Essie Encrusted Nail Polish Collection,10.0,5.0,nail_polish,5,no
revlon,Revlon Transforming Effects Top Coats,6.99,4.0,nail_polish,5,no
sante,Sante Nail Polish,19.29,4.4,nail_polish,5,no
pure anada,Pure Anada Princess Cosmetics Sugar Plum Kit ,15.0,5.0,nail_polish,3,no
l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Nail Colour,7.79,3.6,nail_polish,10,no
maybelline,Maybelline Color Show Nail Lacquer ,4.49,3.3,nail_polish,4,no
pure anada,Pure Anada Princess Cosmetics Be Mine Kit ,15.0,5.0,nail_polish,9,yes
essie,Essie Nail Colour Cashmere Matte Collection,10.0,1.5,nail_polish,10,no
revlon,Revlon Top Speed Enamel Nail,6.99,4.8,nail_polish,9,yes
butter london,butter LONDON Patent Shine 10x Nail Laquer,22.0,5.0,nail_polish,2,no
suncoat,Suncoat Polish & Peel Super Natural Mineral Nail Polish,9.29,3.8,nail_polish,8,no
essie,Essie Mirror Metallics,10.0,3.4,nail_polish,8,no
pure anada,Pure Anada Nail Polish,10.0,4.8,nail_polish,7,yes
sinful colours,Sinful Colours Nail Polish,2.99,4.3,nail_polish,8,yes
mineral fusion,Mineral Fusion Nail Polish,10.0,4.0,nail_polish,3,no
covergirl,CoverGirl Outlast Stay Brilliant Nail Gloss,5.99,2.3,nail_polish,6,no
revlon,Revlon Nail Enamel,6.99,4.4,nail_polish,1,no
essie,Essie Nail Colour,10.0,4.3,nail_polish,7,yes
suncoat,Suncoat Girl Nail Beauty Kit with Decals Ballerina Beauty,22.49,4.0,nail_polish,1,no
suncoat,Suncoat Girl Nail Beauty Kit with Decals Mermaid Princess,22.49,4.0,nail_polish,9,yes
l'oreal,L'Oreal Infallible Nail Polish in Keep Magenta,10.99,3.2,nail_polish,1,no
piggy paint,Piggy Paint Nail Polish,11.99,4.3,nail_polish,1,no
suncoat,Suncoat Girl Water-Based Nail Polish,8.29,3.9,nail_polish,7,no
